session_idx,annotations_per_hour,annotations_per_session
1052,0.36502755256045766,26
1053,1.3911976690691612,63
1054,1.4570361145703612,13
1055,1.578836572872079,25
1056,0.446417499565983,5
1057,0.2049238650917888,2
1058,0.3554853362298805,4
1059,0.20061671062897055,3
1060,1.0252114917497277,17
1061,0.3528912027708494,9
1062,7.234650166587339,38
1063,5.890052356020942,55
1064,2.479948826452788,14
1065,1.7743650937767517,19
1066,3.7825123202798245,155
1067,4.568721181099031,90
1068,31.578947368421055,10
1069,3.0971374941342096,33
1070,0.4570944873558354,6
1071,0.12642817006930138,3
1072,2.073892003994162,45
1073,1.167366791952244,22
1074,0.282574568288854,1
1075,0.4577008162331223,5
1076,0.3252424260675782,6
1077,2.4128686327077746,5
1078,0.23825379820399653,16
1079,50.0,4
1080,1.0507540132965785,9
1081,0.33265570134910366,4
1082,0.24749922656491702,2
1083,0.17733116595241613,2
1084,1.462919065357264,24
1085,0.5640963142225395,18
1086,166.29798308392972,71
1087,1.8890696332056462,10
1088,1.2962073931829092,15
1089,1.5828350334154062,5
1090,1.9693654266958425,11
1091,2.9786890539231514,41
1092,1.208155046564309,4
